"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0048839","GO:0048839","inner ear development",18,0.32021572689971,0.885625659520635,0.624356775300172,0.943493076493721,0.916491489198735,278,"tags=39%, list=19%, signal=32%","Gata2/Gli3/Mycn/Cdh1/Sdc4/Tgfb2/Fgfr1"
"GO:0030334","GO:0030334","regulation of cell migration",161,-0.214728361400325,-0.944315289468096,0.625386996904025,0.944329655666859,0.917304126526261,269,"tags=25%, list=18%, signal=23%","Gpr183/Lrp1/Hyal1/Ccr1/Nrp1/Acvrl1/Ptger3/Cxcr2/Pdgfa/Gadd45a/Eppk1/Tiam1/Iqsec1/Jup/F7/Lama5/Sema6d/Adora2b/Cd200r1/Dach1/Apoe/Gpr18/Gab2/Fgr/Ctsh/Hgf/Clec7a/Itgax/Csf1/Trem2/Tlr2/Gpnmb/C5ar1/Bex4/Mcam/Ccl2/Pla2g7/Bst1/Fn1/Trib1/Il1rn"
"GO:0051640","GO:0051640","organelle localization",35,0.280948708162005,0.889743978764628,0.625838926174497,0.944329655666859,0.917304126526261,300,"tags=31%, list=21%, signal=26%","Mapt/Smpd3/Gata2/Gem/Spire2/Dmd/Lmna/Sdc4/Myo5c/Camk2a/Ms4a2"
"GO:0040017","GO:0040017","positive regulation of locomotion",103,-0.223908923810174,-0.932421541504067,0.626404494382023,0.944482388119373,0.917452487967739,266,"tags=27%, list=18%, signal=24%","Ccr4/Lrp1/Hyal1/Ccr1/Nrp1/Ptger3/Cxcr2/Pdgfa/Tiam1/Iqsec1/F7/Sema6d/Adora2b/Gab2/Fgr/Ctsh/Hgf/Clec7a/Itgax/Csf1/Trem2/Tlr2/Gpnmb/C5ar1/Mcam/Ccl2/Pla2g7/Fn1"
"GO:0006468","GO:0006468","protein phosphorylation",171,0.225968347709445,0.938799023482247,0.630563798219585,0.945625140204235,0.918562535922656,290,"tags=23%, list=20%, signal=21%","Smtnl1/Ctsg/Ccl5/Inca1/Camk4/Ephb4/Efna1/Wnk2/Cx3cl1/Il1b/Cd4/Itgb2l/Nrbp2/Neurl1a/Slc1a1/Gucy2c/Srcin1/Cadm4/Tnfrsf4/Clec4n/Smpd3/Cd74/Dmd/Il6/Igtp/Kdr/Cdkn1c/Fabp4/Pim2/Irgm1/Dapk2/Sdc4/Hmga2/Tgfb2/Map3k8/Fgfr1/Lax1/Prkcq/Camk2a"
"GO:0120035","GO:0120035","regulation of plasma membrane bounded cell projection organization",82,0.249664457491574,0.928745024661265,0.628705148205928,0.945625140204235,0.918562535922656,327,"tags=27%, list=22%, signal=22%","Elavl4/S100a9/Ntng1/Efna1/Cx3cl1/Neurl1a/Mapt/Srcin1/Dmd/Il6/Shank3/Fscn1/Scn1b/Bcl11a/Sema4f/Cdc42ep2/Fgfr1/Aqp1/Prkcq/Podxl/Sema7a/Prnp"
"GO:0051051","GO:0051051","negative regulation of transport",71,0.252729195098174,0.916569325202811,0.629807692307692,0.945625140204235,0.918562535922656,207,"tags=18%, list=14%, signal=17%","Esr1/Prtn3/Wnk2/Rsad2/Il1b/Pawr/Mapt/Srcin1/Cd74/Gem/F2r/Il6/Oxtr"
"GO:0150076","GO:0150076","neuroinflammatory response",20,0.313487267801389,0.885974636342814,0.630397236614853,0.945625140204235,0.918562535922656,82,"tags=15%, list=6%, signal=14%","Mmp8/Cx3cl1/Il1b"
"GO:0007200","GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway",16,0.323778419671937,0.873834966088824,0.629370629370629,0.945625140204235,0.918562535922656,242,"tags=38%, list=17%, signal=32%","Esr1/F2r/Tgm2/S1pr1/C3ar1/Gpr4"
"GO:0006281","GO:0006281","DNA repair",15,-0.327715654136439,-0.870740900038646,0.62877030162413,0.945625140204235,0.918562535922656,6,"tags=40%, list=0%, signal=40%","Eya2/Rad54b/Zmpste24/Nabp1/Ercc1/Hspa1a"
"GO:0006476","GO:0006476","protein deacetylation",11,-0.347363210350769,-0.859085592647159,0.631346578366446,0.945625140204235,0.918562535922656,197,"tags=45%, list=14%, signal=40%","Bcl6/Elk4/Hdac11/Bex4/Per2"
"GO:0035601","GO:0035601","protein deacylation",11,-0.347363210350769,-0.859085592647159,0.631346578366446,0.945625140204235,0.918562535922656,197,"tags=45%, list=14%, signal=40%","Bcl6/Elk4/Hdac11/Bex4/Per2"
"GO:0098732","GO:0098732","macromolecule deacylation",11,-0.347363210350769,-0.859085592647159,0.631346578366446,0.945625140204235,0.918562535922656,197,"tags=45%, list=14%, signal=40%","Bcl6/Elk4/Hdac11/Bex4/Per2"
"GO:0090075","GO:0090075","relaxation of muscle",10,-0.358393447611996,-0.861610762940964,0.632034632034632,0.945959118144549,0.918886955833627,337,"tags=70%, list=23%, signal=54%","Chga/Rgs2/P2rx4/Kbtbd13/Atp1b1/P2ry1/Adora2b"
"GO:0001822","GO:0001822","kidney development",35,0.2801994363972,0.887371089970956,0.63255033557047,0.946034840110541,0.918960510732022,549,"tags=54%, list=38%, signal=35%","Gli3/Prdm1/Cdkn1c/C3ar1/Gpr4/Tgfb2/Fgfr1/Aqp1/Smad3/Id2/Itgb3/Lrrk2/Yap1/Myc/Basp1/Sulf2/Pcsk9/Vcan/Mef2c"
"GO:1901576","GO:1901576","organic substance biosynthetic process",377,0.210690337619799,0.948629727197115,0.633597883597884,0.946210055240892,0.919130711425325,241,"tags=17%, list=17%, signal=19%","Esr1/Mrpl23/Zfp37/Elavl4/Elane/Smtnl1/Il10/S100a9/Camk4/Irf4/Bhlhe41/Snai1/Sall2/Efna1/Bdh2/Cx3cl1/Hoxb8/Il1b/Cd4/Ciita/Pawr/Zfp180/Itgb2l/Neurl1a/Slc1a1/Loxl2/Patl2/Tbx4/Gucy2c/Clock/Tnfrsf4/Meis3/Smpd3/Gata2/Gli3/Cd74/Irf6/Mycn/Cdh1/Arnt2/F2r/Nanos3/Prdm1/Havcr2/Setbp1/Dmd/Arx/S1pr1/Il6/Igtp/Kdr/Poln/Cdkn1c/Mn1/Sox5/C3ar1/Tnip3/Aldoc/Fabp4/Pim2/Bcl11a/Trim30a/Irgm1/Nkx2-3"
"GO:0031341","GO:0031341","regulation of cell killing",27,-0.284525082936787,-0.886588161983412,0.633333333333333,0.946210055240892,0.919130711425325,312,"tags=41%, list=21%, signal=33%","Pvr/Klrk1/Klrb1f/Arrb2/Ceacam1/Itgam/Tyrobp/Clec7a/C3/Ccl2/H2-Q10"
"GO:0043408","GO:0043408","regulation of MAPK cascade",103,0.241130881809729,0.926545312920469,0.636222910216718,0.946870187516985,0.919771951544471,194,"tags=18%, list=13%, signal=17%","Esr1/Ccl5/Ccl22/Ccl17/Efna1/Mmp8/Wnk2/Ccl4/Cx3cl1/Il1b/Cd4/Spred3/Cd74/Ccl24/F2r/Havcr2/Dmd/Il6/Kdr"
"GO:0051726","GO:0051726","regulation of cell cycle",71,0.252073079858292,0.914189801529495,0.634615384615385,0.946870187516985,0.919771951544471,288,"tags=23%, list=20%, signal=19%","Esr1/Il10/Inca1/Fhl1/Il1b/Clock/Smpd3/Nanos3/Dmd/Cdkn1c/Mn1/Pim2/Hmga2/Tgfb2/Fgfr1/Prkcq"
"GO:0043114","GO:0043114","regulation of vascular permeability",10,0.386391827117035,0.898627225738234,0.635185185185185,0.946870187516985,0.919771951544471,242,"tags=30%, list=17%, signal=25%","Ccl4/Adm/Gpr4"
"GO:0002285","GO:0002285","lymphocyte activation involved in immune response",37,0.279034240173195,0.895706300670365,0.636824324324324,0.946870187516985,0.919771951544471,241,"tags=16%, list=17%, signal=14%","Il10/Irf4/Cd74/Havcr2/Il6/Nkx2-3"
"GO:1901216","GO:1901216","positive regulation of neuron death",26,0.293906942326765,0.876017368774123,0.636833046471601,0.946870187516985,0.919771951544471,327,"tags=23%, list=22%, signal=18%","Il1b/Pawr/Mapt/Casp6/Tgfb2/Prnp"
"GO:0022600","GO:0022600","digestive system process",13,0.346648833236788,0.875973183999997,0.636363636363636,0.946870187516985,0.919771951544471,360,"tags=38%, list=25%, signal=29%","Pawr/Oxtr/Aqp1/Muc13/F11r"
"GO:0033135","GO:0033135","regulation of peptidyl-serine phosphorylation",15,-0.326506640366653,-0.867528548950822,0.638051044083527,0.947988183831916,0.920857952208512,205,"tags=47%, list=14%, signal=41%","Osm/Sh2d3c/Arrb2/Gadd45a/Hgf/Inpp5k/Fnip2"
"GO:0006753","GO:0006753","nucleoside phosphate metabolic process",40,-0.265882265039792,-0.904344090250531,0.642335766423358,0.948385223763735,0.921243629355965,339,"tags=25%, list=23%, signal=20%","Ehhadh/Pde2a/Papss2/Nt5e/Atp1b1/Adora2b/Trem2/Acpp/Cda/Hsd11b1"
"GO:0045927","GO:0045927","positive regulation of growth",35,-0.275753638928037,-0.90030574239006,0.640394088669951,0.948385223763735,0.921243629355965,273,"tags=29%, list=19%, signal=24%","Capn3/Lrp1/Hyal1/Nrp1/Slc23a2/Apoe/Sgk1/Csf1/C3/Fn1"
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",10,0.38460853013687,0.894479831550551,0.642592592592593,0.948385223763735,0.921243629355965,432,"tags=40%, list=30%, signal=28%","Spred3/Tgfbr3/Tcf7l2/Smurf1"
"GO:0015711","GO:0015711","organic anion transport",30,-0.277165623329833,-0.882939120155526,0.639423076923077,0.948385223763735,0.921243629355965,396,"tags=40%, list=27%, signal=30%","Anxa1/Slc27a4/Slc7a8/Rgs2/Ceacam1/Mgst1/Ptger3/Slc17a9/Slc23a2/Slc7a11/Per2/Il1rn"
"GO:0071695","GO:0071695","anatomical structure maturation",25,0.297959592638633,0.877123431487483,0.639514731369151,0.948385223763735,0.921243629355965,342,"tags=40%, list=23%, signal=31%","Gata2/S1pr1/Kdr/Cdkn1c/Bcl11a/Tgfb2/Fgfr1/Klf2/Id2/Bfsp2"
"GO:0051208","GO:0051208","sequestering of calcium ion",22,0.304960819361607,0.875451578273732,0.642980935875217,0.948385223763735,0.921243629355965,394,"tags=41%, list=27%, signal=30%","Cx3cl1/Gp9/Cxcl10/F2r/Dmd/Tgfb2/Ms4a2/Tmem38a/Itgb3"
"GO:0051282","GO:0051282","regulation of sequestering of calcium ion",22,0.304960819361607,0.875451578273732,0.642980935875217,0.948385223763735,0.921243629355965,394,"tags=41%, list=27%, signal=30%","Cx3cl1/Gp9/Cxcl10/F2r/Dmd/Tgfb2/Ms4a2/Tmem38a/Itgb3"
"GO:0051283","GO:0051283","negative regulation of sequestering of calcium ion",22,0.304960819361607,0.875451578273732,0.642980935875217,0.948385223763735,0.921243629355965,394,"tags=41%, list=27%, signal=30%","Cx3cl1/Gp9/Cxcl10/F2r/Dmd/Tgfb2/Ms4a2/Tmem38a/Itgb3"
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process",19,-0.302006776455883,-0.870827130334335,0.641860465116279,0.948385223763735,0.921243629355965,169,"tags=26%, list=12%, signal=24%","Alox8/P2ry1/Apoe/Slc7a11/Per2"
"GO:0009743","GO:0009743","response to carbohydrate",22,-0.281072296846558,-0.8452026517426,0.642352941176471,0.948385223763735,0.921243629355965,405,"tags=45%, list=28%, signal=33%","Prkca/Glul/Zfp36l1/Thbs1/Lrp1/Pde4c/Prkcb/C2cd2l/Gpr68/P2rx3"
"GO:0022402","GO:0022402","cell cycle process",57,0.259682731909994,0.907555147702561,0.643790849673203,0.948891730605286,0.921735640607629,312,"tags=28%, list=21%, signal=23%","Esr1/Fhl1/Il1b/Clock/Smpd3/Gem/Spire2/Lmna/Cdkn1c/Mn1/Pim2/Hmga2/Fgfr1/Prkcq/Camk2a/Top2a"
"GO:0060341","GO:0060341","regulation of cellular localization",105,0.23677002233346,0.912147177054435,0.644305772230889,0.948963027311824,0.921804896891939,196,"tags=16%, list=13%, signal=15%","Ccl5/Camk4/Myom1/Ric3/Rsad2/Il1b/Cd4/Slc1a1/Mapt/Srcin1/Clock/Gli3/Cdh1/F2r/Lmna/Il6/Shank3"
"GO:0006941","GO:0006941","striated muscle contraction",19,0.311808786682064,0.870886395901106,0.645104895104895,0.949452501189115,0.922280362641395,208,"tags=26%, list=14%, signal=23%","Scn3b/Tnni1/Dsg2/Dmd/Scn1b"
"GO:0031344","GO:0031344","regulation of cell projection organization",83,0.246136274055679,0.916932574958198,0.646781789638933,0.950734098876493,0.923525282612005,327,"tags=27%, list=22%, signal=22%","Elavl4/S100a9/Ntng1/Efna1/Cx3cl1/Neurl1a/Mapt/Srcin1/Dmd/Il6/Shank3/Fscn1/Scn1b/Bcl11a/Sema4f/Cdc42ep2/Fgfr1/Aqp1/Prkcq/Podxl/Sema7a/Prnp"
"GO:0002673","GO:0002673","regulation of acute inflammatory response",14,0.340394220954925,0.874571418068033,0.647377938517179,0.950734098876493,0.923525282612005,190,"tags=21%, list=13%, signal=19%","Ccl5/Il1b/Il6"
"GO:1904892","GO:1904892","regulation of receptor signaling pathway via STAT",13,0.34341021435275,0.867789272722628,0.647058823529412,0.950734098876493,0.923525282612005,372,"tags=46%, list=26%, signal=35%","Il10/Il6/Hmga2/Il12a/Socs2/Hnf4a"
"GO:0031325","GO:0031325","positive regulation of cellular metabolic process",270,0.215205572291446,0.934851103965105,0.648493543758967,0.950999183854174,0.923782781190438,199,"tags=16%, list=14%, signal=16%","Esr1/Kpna7/Il10/Ccl5/Camk4/Ephb4/Irf4/Snai1/Sall2/Efna1/Mmp8/Cx3cl1/Il1b/Cd4/Ciita/Pawr/Itgb2l/Neurl1a/Slc1a1/Mapt/Patl2/Srcin1/Clock/Meis3/Clec4n/Smpd3/Gata2/Gli3/Cd74/Irf6/Mycn/Cdh1/Arnt2/F2r/Nanos3/Spire2/S1pr1/Lmna/Il6/Igtp/Kdr/Cdkn1c"
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation",33,0.283591391872349,0.887049368576943,0.648464163822526,0.950999183854174,0.923782781190438,314,"tags=18%, list=22%, signal=15%","Irf4/Rsad2/Il6/Nkx2-3/Prkcq/Il12a"
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway",21,0.310831849089007,0.880704141492904,0.650519031141868,0.952717999427516,0.925452406420042,520,"tags=52%, list=36%, signal=34%","Wnk2/Gli3/Cdh1/Smad3/Dkkl1/Foxo1/Tcf7l2/Lrrk2/Yap1/Sulf2/Foxo3"
"GO:0017157","GO:0017157","regulation of exocytosis",29,-0.27729306698384,-0.875171215202099,0.650602409638554,0.952717999427516,0.925452406420042,480,"tags=62%, list=33%, signal=42%","Rab26/S100a10/Syt5/Adora2a/Cd177/Prkca/Trim9/Anxa1/Hmox1/Cd84/Itgam/Gata1/Prkcb/P2ry1/Adora2b/Gab2/Fgr/Pram1"
"GO:0051128","GO:0051128","regulation of cellular component organization",233,-0.206079271199775,-0.947159659785974,0.67192429022082,0.953680188841159,0.926387059180694,275,"tags=23%, list=19%, signal=22%","Ercc1/Cxcl9/Lrp1/Hyal1/Pi16/Nrp1/Pkib/Acvrl1/Lrpap1/Hip1r/Gdf15/Lcat/Tyrobp/Tiam1/Iqsec1/Pcp4/Slc23a2/Pacsin1/Mgll/Sema6d/Tnk2/Apoe/Tbc1d4/Klf5/Igfbp7/Slc7a11/Fgr/Hgf/Sgk1/Syne1/Trem2/Tlr2/Inpp5k/Plaur/Per2/Zfp827/Cdh17/Eps8l1/Synpo/Baiap2l2/C3/Creb3l2/Hes1/Bst1/Fnip2/Fcgr1/Cda/Fn1/Igfbp4/Amigo2/Cd14/Gas2l2/Hspa1a"
"GO:0008219","GO:0008219","cell death",284,0.215511986104291,0.938541330586192,0.660458452722063,0.953680188841159,0.926387059180694,373,"tags=28%, list=26%, signal=26%","Esr1/Il10/Ccl5/S100a9/Inca1/Gzmb/Gzma/S100a8/Snai1/Efna1/Cxcl2/Cx3cl1/Il1b/Adm/Pawr/Igf2r/Nrbp2/Cd59a/Neurl1a/Slc1a1/Rilpl1/Mapt/Tnfrsf4/Meis3/Gata2/Gli3/Cd74/Cxcl10/Mycn/Ifit2/Arnt2/Col18a1/F2r/Nanos3/Tgm2/Lmna/Il6/Cadm1/Kdr/Serpine1/Bcl2a1b/Casp6/Aldoc/Tnfsf10/Pim2/Tnfrsf9/Plscr2/Dapk2/Fstl1/Traf1/Hmga2/Tsc22d1/Tgfb2/Serpinb2/Fgfr1/Olfm1/Aqp1/Prkcq/Camk2a/Emp1/Smad3/Ifit3/Lsp1/Top2a/Il12a/Cd40/Cd27/Prnp/Dnase1l3/Ptms/Nlrp6/Dkkl1/Cd38/Mpl/Lgals3/Ccnd1/Foxo1/Hip1/Axl"
"GO:0006793","GO:0006793","phosphorus metabolic process",251,-0.201193473687672,-0.936154642329731,0.672955974842767,0.953680188841159,0.926387059180694,267,"tags=23%, list=18%, signal=22%","Ptpn14/Lrp1/Sgms2/Nrp1/Pkib/Acvrl1/Gdf15/Ptger3/Lcat/Gata1/Tec/Prkcb/Nt5e/Pnpla7/Parp16/Pdgfa/Stk38/Gadd45a/Gadd45b/Pcp4/Atp1b1/Irak2/Tslp/Trib2/P2ry1/Adora2b/Tnk2/Apoe/Camp/Pde8a/Fgr/Cdk18/Hgf/Cmah/Pygl/Sgk1/Csf1/Trem2/Tlr2/Hcst/Gpnmb/Inpp5k/Plaur/C5ar1/Acpp/C3/Pnck/Pla2g7/Hes1/Bst1/Fnip2/Cda/Fn1/Trib1/Hsd11b1/Il1rn/Dusp4"
"GO:0048878","GO:0048878","chemical homeostasis",130,-0.21430337115463,-0.925347643073699,0.662889518413598,0.953680188841159,0.926387059180694,274,"tags=22%, list=19%, signal=19%","Ank3/Capn3/Cxcl9/Lrp1/Grina/Ccr1/Tmtc2/Fbxl5/Pde4c/Lcat/Prkcb/Nt5e/Atp1b1/P2ry1/Apoe/Slc7a11/C2cd2l/Ctsh/Gpr68/Pygl/Sgk1/Trem2/Inpp5k/Slc24a3/Ccl2/Gstm7/Slc40a1/Fth1"
"GO:0044260","GO:0044260","cellular macromolecule metabolic process",168,0.223473647754092,0.924224629535885,0.671171171171171,0.953680188841159,0.926387059180694,288,"tags=20%, list=20%, signal=18%","Mrpl23/Elavl4/Kpna7/S100a9/Gzma/Dntt/Pawr/Neurl1a/Patl2/Clock/Smpd3/Nanos3/Spire2/Prdm1/Setbp1/Dmd/Lmna/Il6/Spsb1/Igtp/Poln/C3ar1/Meg3/Isg15/Prss34/Irgm1/Hs3st1/Sgsh/Hmga2/Bace2/Usp18/Fgfr1/Prkcq"
"GO:0006629","GO:0006629","lipid metabolic process",119,-0.217453679540505,-0.920154123885226,0.664772727272727,0.953680188841159,0.926387059180694,173,"tags=25%, list=12%, signal=24%","Plscr3/Ceacam1/Lipa/Ddhd1/Il6st/Alox8/Lrp1/Sgms2/Lcat/Pnpla7/Pdgfa/Mgll/Slc45a3/Adora2b/Apoe/Mgst2/Igfbp7/Fgr/Jazf1/Trem2/Inpp5k/Mogat2/Per2/Acpp/C3/Pla2g7/Gstm7/Hsd11b1/Il1rn/Cyp4f18"
"GO:0007049","GO:0007049","cell cycle",94,0.240844847778325,0.914756186951116,0.657853810264386,0.953680188841159,0.926387059180694,290,"tags=23%, list=20%, signal=20%","Esr1/Il10/Inca1/Fhl1/Il1b/Clock/Smpd3/Gem/Nanos3/Spire2/Dmd/Lmna/Cdkn1c/Mn1/Kctd11/Pim2/Hmga2/Tgfb2/Map3k8/Fgfr1/Prkcq/Camk2a"
"GO:0097435","GO:0097435","supramolecular fiber organization",75,0.249081310115434,0.91099905482199,0.651828298887122,0.953680188841159,0.926387059180694,376,"tags=35%, list=26%, signal=27%","Ltbp4/Cx3cl1/Pawr/Loxl2/Mapt/Ltbp3/Aif1l/Ccl24/Spire2/Enah/S1pr1/Shank3/Fscn1/Cdc42ep2/Sdc4/Tgfb2/Myo5c/Prkcq/Smad3/Arhgap6/Limch1/Bfsp2/Myo1d/F11r/Hip1/Fchsd2"
"GO:0000165","GO:0000165","MAPK cascade",115,0.232704412543924,0.910789613022478,0.673913043478261,0.953680188841159,0.926387059180694,326,"tags=29%, list=22%, signal=24%","Esr1/Ccl5/Ccl22/Ccl17/Efna1/Mmp8/Wnk2/Ccl4/Cx3cl1/Il1b/Cd4/Spred3/Cd74/Ccl24/F2r/Havcr2/Dmd/Il6/Kdr/Shank3/Oxtr/Trim30a/Traf1/Tgfb2/Map3k8/Fgfr1/Lax1/Smad3/Dok2/Ccl9/Cd40/Sema7a/Cd27"
"GO:0051235","GO:0051235","maintenance of location",44,-0.262456457637231,-0.90860587140751,0.653658536585366,0.953680188841159,0.926387059180694,116,"tags=36%, list=8%, signal=35%","Lcn2/Ubash3b/Lck/Gp5/Dzip1/Gm2a/Ccr5/Ank3/Capn3/Cxcl9/Apoe/Syne1/Trem2/C3/Gstm7/Fth1"
"GO:0002443","GO:0002443","leukocyte mediated immunity",82,0.243955965486004,0.907509588901769,0.675507020280811,0.953680188841159,0.926387059180694,193,"tags=16%, list=13%, signal=15%","Elane/Ctsg/Gzmb/H2-Eb1/Rsad2/Il1b/Itgb2l/H2-Aa/Gata2/Cd74/Havcr2/Il6/Cadm1"
"GO:0098771","GO:0098771","inorganic ion homeostasis",81,-0.231138889026304,-0.907500813948558,0.669398907103825,0.953680188841159,0.926387059180694,381,"tags=32%, list=26%, signal=25%","Ubash3b/Lck/Hmox1/Tmem64/Gp5/Cdh23/Slc39a4/Ccr5/Ank3/Capn3/Cxcl9/Grina/Ccr1/Tmtc2/Fbxl5/Prkcb/Nt5e/Atp1b1/P2ry1/Apoe/Sgk1/Slc24a3/Ccl2/Gstm7/Slc40a1/Fth1"
"GO:1990778","GO:1990778","protein localization to cell periphery",42,0.272343590304974,0.896139904610906,0.661666666666667,0.953680188841159,0.926387059180694,156,"tags=17%, list=11%, signal=15%","Crb3/Scn3b/Slc1a1/Rilpl1/Gpr179/Bbs1/Cdh1"
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity",39,-0.264096141018348,-0.88900157057822,0.669902912621359,0.953680188841159,0.926387059180694,337,"tags=36%, list=23%, signal=28%","Rgs2/Thbs1/Ccnd2/Ceacam1/Pkib/Parp16/Pdgfa/Stk38/Gadd45a/Trib2/Apoe/Inpp5k/Trib1/Il1rn"
"GO:0050773","GO:0050773","regulation of dendrite development",10,0.379151927379334,0.881789470487415,0.659259259259259,0.953680188841159,0.926387059180694,6,"tags=10%, list=0%, signal=10%","Elavl4"
"GO:0050769","GO:0050769","positive regulation of neurogenesis",41,0.267335470275142,0.876007090635432,0.677152317880795,0.953680188841159,0.926387059180694,235,"tags=24%, list=16%, signal=21%","Cx3cl1/Il1b/Neurl1a/Mapt/Gli3/Tgm2/Il6/Kdr/Shank3/Bcl11a"
"GO:0051651","GO:0051651","maintenance of location in cell",34,-0.270621555643405,-0.875544298231627,0.67910447761194,0.953680188841159,0.926387059180694,397,"tags=41%, list=27%, signal=31%","Lcn2/Ubash3b/Lck/Gp5/Dzip1/Gm2a/Ccr5/Ank3/Capn3/Cxcl9/Apoe/Syne1/Gstm7/Fth1"
"GO:1903034","GO:1903034","regulation of response to wounding",37,0.272720373750077,0.875438644868453,0.663851351351351,0.953680188841159,0.926387059180694,17,"tags=8%, list=1%, signal=8%","Il10/S100a9/Tspan8"
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction",28,-0.281290559126399,-0.874824023313049,0.660975609756098,0.953680188841159,0.926387059180694,255,"tags=29%, list=18%, signal=24%","Nrp1/F2rl2/Iqsec1/P2ry10/Apoe/Gpr18/Csf1/Eps8l1"
"GO:0002705","GO:0002705","positive regulation of leukocyte mediated immunity",31,-0.274161530447551,-0.874419375036817,0.656862745098039,0.953680188841159,0.926387059180694,114,"tags=16%, list=8%, signal=15%","Trem2/C3/Ccl2/H2-Q10/Fcgr1"
"GO:0010564","GO:0010564","regulation of cell cycle process",39,0.270112266344184,0.873948837634978,0.674576271186441,0.953680188841159,0.926387059180694,288,"tags=26%, list=20%, signal=21%","Esr1/Fhl1/Il1b/Clock/Smpd3/Cdkn1c/Mn1/Hmga2/Fgfr1/Prkcq"
"GO:0007265","GO:0007265","Ras protein signal transduction",40,0.268216038695906,0.872030582227112,0.680203045685279,0.953680188841159,0.926387059180694,320,"tags=30%, list=22%, signal=24%","Rab39b/Cnksr1/Cadm4/Plekhg5/Psd3/F2r/Gpr4/Cdc42ep2/Tgfb2/Arhgef25/Dok2/Rasgef1b"
"GO:0050851","GO:0050851","antigen receptor-mediated signaling pathway",28,0.28627843129872,0.870588245733048,0.655405405405405,0.953680188841159,0.926387059180694,582,"tags=61%, list=40%, signal=37%","Pawr/Cd276/Cacnb3/Lax1/Pde4b/Prnp/Cd38/Lgals3/Fyb/Gcsam/Klhl6/Ermap/Thy1/Tespa1/Mef2c/Gata3/Cd28"
"GO:0071675","GO:0071675","regulation of mononuclear cell migration",30,0.282827647182962,0.867720438828915,0.665529010238908,0.953680188841159,0.926387059180694,206,"tags=20%, list=14%, signal=18%","Ccl5/Ccl27a/Cx3cl1/Cxcl10/Serpine1/C3ar1"
"GO:0006338","GO:0006338","chromatin remodeling",21,0.305918648089514,0.8667831855776,0.673010380622837,0.953680188841159,0.926387059180694,266,"tags=29%, list=18%, signal=24%","Snai1/Loxl2/Lmna/Cdkn1c/Meg3/Hmga2"
"GO:0032615","GO:0032615","interleukin-12 production",10,0.372638597993203,0.866641491917968,0.67037037037037,0.953680188841159,0.926387059180694,13,"tags=10%, list=1%, signal=10%","Il10"
"GO:0032655","GO:0032655","regulation of interleukin-12 production",10,0.372638597993203,0.866641491917968,0.67037037037037,0.953680188841159,0.926387059180694,13,"tags=10%, list=1%, signal=10%","Il10"
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation",25,0.294264224298539,0.866245130405212,0.65684575389948,0.953680188841159,0.926387059180694,314,"tags=28%, list=22%, signal=22%","Dlk1/Irf6/Cdh1/Rian/Cdkn1c/Tgfb2/Il12a"
"GO:0003002","GO:0003002","regionalization",20,0.306478481366591,0.866166472979992,0.673575129533679,0.953680188841159,0.926387059180694,141,"tags=20%, list=10%, signal=18%","Bhlhe41/Snai1/Hoxb8/Gli3"
"GO:0051209","GO:0051209","release of sequestered calcium ion into cytosol",21,0.305553236899178,0.8657478375281,0.673010380622837,0.953680188841159,0.926387059180694,394,"tags=43%, list=27%, signal=32%","Cx3cl1/Gp9/Cxcl10/F2r/Dmd/Tgfb2/Ms4a2/Tmem38a/Itgb3"
"GO:0014009","GO:0014009","glial cell proliferation",14,0.336509323704017,0.864589990979631,0.658227848101266,0.953680188841159,0.926387059180694,196,"tags=29%, list=13%, signal=25%","Cx3cl1/Il1b/Il6/Shank3"
"GO:0030193","GO:0030193","regulation of blood coagulation",21,0.303912449307778,0.861098865965851,0.679930795847751,0.953680188841159,0.926387059180694,17,"tags=10%, list=1%, signal=10%","S100a9/Tspan8"
"GO:0050818","GO:0050818","regulation of coagulation",21,0.303912449307778,0.861098865965851,0.679930795847751,0.953680188841159,0.926387059180694,17,"tags=10%, list=1%, signal=10%","S100a9/Tspan8"
"GO:0048469","GO:0048469","cell maturation",19,0.308157065103418,0.860687085361138,0.662587412587413,0.953680188841159,0.926387059180694,342,"tags=42%, list=23%, signal=33%","Gata2/Kdr/Cdkn1c/Bcl11a/Fgfr1/Klf2/Id2/Bfsp2"
"GO:0032233","GO:0032233","positive regulation of actin filament bundle assembly",11,0.357433269885568,0.858053259001264,0.670309653916211,0.953680188841159,0.926387059180694,340,"tags=45%, list=23%, signal=35%","Cx3cl1/Sdc4/Prkcq/Smad3/Limch1"
